"AccountLength","IntlPlan","VMailPlan","VMailMessage","DayMins","DayCalls","DayCharge","EveMins","EveCalls","EveCharge","NightMins","NightCalls","NightCharge","IntlMins","IntlCalls","IntlCharge","CustServCalls","Churn"
146.659999266267,0,0,0.00849482417106628,92.9185297548771,147.073266506195,16.1374885833263,203.154443104193,108.644664436579,17.0529594783112,178.697195480764,136.703851848841,8.04730797663331,13.3991953730583,1.17138862609863,3.63590463995934,0.388074606657028,0
76.0517953932285,2.11596488952637e-06,1,32.4069927334785,175.899569589598,111.309753209352,30.3315656828508,271.991722941399,112.061149775982,23.4343053853512,276.91111330688,112.989089652896,12.6107760450244,10.104466676712,6.19741827249527,2.7328077304177,0.913739562034607,3.71336936950684e-05
100.382368341088,5.96046447753906e-08,0,0.000734120607376099,79.882427406311,80.2584801753983,12.9288804745674,167.128040824831,73.3985347300768,14.4727393624559,262.909290507436,89.2628134340048,11.6521350556612,6.83407127857208,1.1445277929306,1.84816635847092,2.6643196195364,0.00572440028190613
111.374428078532,0,2.65240669250488e-06,0.0210311114788055,149.634670782089,110.611293017864,25.1889387050271,175.466538968496,80.206202249974,14.794821510464,168.418626834452,137.402769863605,7.43432645484805,7.24411517381668,6.59408092498779,2.03020520210266,2.12619245052338,0
180.898290604353,3.45706939697266e-06,0.999991446733475,31.8075300604105,152.952081695199,119.701700359583,26.3254927450418,169.438345850632,82.3906975891441,14.1439610859007,195.988082905114,128.017035186291,8.99071863707155,7.65159651637077,4.89899098873138,2.07107136547565,0.55913034081459,1.19209289550781e-07
135.111514016986,1.04010105133057e-05,0,0.0205082595348358,213.896657472849,75.9041651710868,36.1028519815207,184.407559398608,89.3966915085912,15.6846664456418,276.057759413123,82.502469599247,12.419192738235,8.44368889927864,2.63621151447296,2.28302382677794,2.23470067977905,0.0132746994495392
65.2598911821842,2.98023223876953e-08,1.10864639282227e-05,0.00088915228843689,273.633420062065,90.2287845499814,46.4925282490253,200.286433626711,61.8240834772587,17.2132621611282,150.381442570686,119.524545565248,6.69559682384133,8.81807453930378,9.30856183171272,2.41178263351321,2.953214854002,0.915799587965012
109.285793170333,1.49011611938477e-07,1.01327896118164e-06,0.00875017046928406,197.044561728835,111.140664070845,33.5418433910608,202.296727139503,83.7560926517472,17.29866439946,186.215098240972,93.2944258749485,8.24777221933007,7.53697410225868,3.97477209568024,2.08135141432285,4.89324563741684,8.94069671630859e-08
39.6928958296776,0,0,0.000231027603149414,179.581153901294,123.230862021446,30.6671096819267,204.477633579075,124.0958994627,17.3655536018312,211.8952780894,94.8196197152138,9.48605634147767,4.98808443546295,3.40037763118744,1.38293299376965,0.648008555173874,0
77.2830448746681,0,4.20212745666504e-06,0.0050719678401947,224.972710704803,93.3446051180363,38.2401472359896,175.1658893032,93.9224475249648,14.9602562567219,144.48413823545,113.167727872729,6.41782949864864,8.63999992609024,3.78087520599365,2.40390408039093,4.26589520461857,0
