"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
0.31980898976326,-1,-1,-0.999982535839081,0.180732250213623,0.181747063994408,0.212667033076286,0.261353492736816,0.77470064163208,0.254905939102173,0.00243475520983338,-0.215826943516731,0.0179334096610546,0.0254942439496517,-0.556838691234589,0.0227194838225842,-0.533685803413391,-1
-0.665367364883423,-0.999998509883881,-1,-0.999661326408386,-0.436900675296783,0.485530078411102,-0.482761740684509,-0.11497750878334,-0.374092847108841,-0.111678138375282,0.40854400396347,-0.338343739509583,0.389393150806427,-0.476116061210632,-0.657252967357635,-0.468691796064377,-0.759844124317169,-0.981672048568726
-0.276805609464645,-0.999999046325684,-1,-0.999879360198975,0.0179776586592197,-0.0665839985013008,-0.00807953998446465,-0.0151099059730768,-0.0481461547315121,-0.0383096002042294,-0.0180452819913626,0.525395333766937,-0.0270368997007608,0.158787682652473,-0.552112519741058,0.16692453622818,-0.800656080245972,-0.99999988079071
0.0917797982692719,-0.999999403953552,-0.999999523162842,-0.997952222824097,-0.0206959638744593,0.165250346064568,-0.0585250556468964,-0.267371416091919,-0.0995161086320877,-0.284101068973541,0.208260357379913,0.10183047503233,0.19639977812767,0.125960990786552,-0.817367076873779,0.134422868490219,-0.584023773670197,-0.998405396938324
-0.794190943241119,-1,-1,-0.999991476535797,-0.243556588888168,-0.0957683920860291,-0.270479619503021,0.362649708986282,-0.394995450973511,0.345858454704285,0.293573051691055,0.269285261631012,0.281210243701935,-0.0344409644603729,-0.57645708322525,-0.023435965180397,-0.578595221042633,-0.999997556209564
-0.143159702420235,-0.99996280670166,-0.99999988079071,-0.999691665172577,-0.236384212970734,0.286050081253052,-0.257670253515244,-0.241631910204887,0.180884450674057,-0.227199479937553,0.0705381035804749,0.0977780893445015,0.0682613477110863,-0.158086657524109,-0.5542032122612,-0.151926964521408,-0.9683758020401,-1
0.0500991344451904,-0.999993085861206,-1,-0.999782800674438,-0.123374111950397,-0.153438672423363,-0.126289740204811,0.281665295362473,0.231816112995148,0.269912630319595,0.0403250381350517,0.375903367996216,0.0362200438976288,0.115878738462925,-0.489918082952499,0.123633414506912,-0.729668855667114,-1
0.466525256633759,-1,-1,-0.999999701976776,-0.668581426143646,0.208066374063492,-0.67194652557373,0.153225094079971,-0.156691431999207,0.143496826291084,-0.330328166484833,-0.120169758796692,-0.331423074007034,0.182601138949394,-0.572022318840027,0.187297895550728,-0.55864554643631,-0.655373871326447
-0.197053477168083,-0.999984681606293,1,0.355524867773056,0.188599660992622,0.160737559199333,0.240352511405945,0.138955399394035,-0.410653173923492,0.197551041841507,-0.19267413020134,-0.101871386170387,-0.185078173875809,0.043011300265789,-0.734196424484253,0.0377751439809799,-0.873517990112305,-0.999999284744263
0.480594545602798,-0.999999821186066,-1,-0.999067842960358,-0.162749320268631,0.435614883899689,-0.194810554385185,-0.0260159578174353,0.00205965037457645,-0.0404488332569599,-0.0532247088849545,0.424825191497803,-0.0626172348856926,0.151765003800392,-0.63533753156662,0.160788014531136,-0.892101109027863,-0.999985575675964
0.00352141633629799,-0.999998450279236,-1,-0.999942779541016,-0.0662181973457336,-0.056575782597065,-0.0952662974596024,-0.24842569231987,0.0811190083622932,-0.270385801792145,-0.236843481659889,0.748424589633942,-0.247922420501709,-0.0513406246900558,-0.203772902488708,-0.0402338989078999,-0.588152766227722,-0.999999403953552
-0.238293007016182,-0.999999642372131,1,0.151535168290138,0.0139404181391001,0.271240830421448,0.0263657122850418,0.593134820461273,-0.24014912545681,0.605868995189667,0.267520010471344,-0.340797483921051,0.250570476055145,-0.490613788366318,-0.892357885837555,-0.488501459360123,-0.443511515855789,-0.999595284461975
-0.450523644685745,-1,-0.999999821186066,-0.999477863311768,0.18780055642128,0.0665425881743431,0.188421070575714,0.391225457191467,0.115005806088448,0.388787508010864,-0.0676396489143372,-0.424760907888412,-0.0681084021925926,0.309341967105865,-0.591226518154144,0.31976506114006,-0.633120596408844,-0.999999642372131
-0.177784353494644,-0.999997735023499,-0.99999988079071,-0.998730719089508,0.313249677419662,0.124940760433674,0.279168367385864,-0.293691098690033,-0.0250262338668108,-0.30602952837944,0.00183673365972936,-0.054624617099762,-0.0114998836070299,-0.089194655418396,-0.839216530323029,-0.0807655826210976,-0.722353756427765,-0.999984383583069
-0.572017788887024,1,-1,-0.999857485294342,0.390498787164688,0.435519516468048,0.350822627544403,0.220747977495193,0.337455958127975,0.104411095380783,-0.0306725203990936,0.777095794677734,-0.0663292780518532,-0.0131268436089158,-0.655551552772522,0.00548508763313293,-0.976122319698334,0.999971151351929
-0.348131418228149,-0.999999582767487,-1,-0.999885141849518,0.330017328262329,0.227762386202812,0.317448437213898,-0.455882251262665,0.378269821405411,-0.451164662837982,-0.224126353859901,0.120430670678616,-0.22492091357708,0.130230128765106,-0.238035827875137,0.138419181108475,-0.874285042285919,-1
-0.0286801476031542,-0.999999165534973,1,0.417332887649536,0.545383453369141,0.582159161567688,0.579653263092041,-0.108662150800228,-0.308144271373749,-0.0474316217005253,0.0613762699067593,-0.110702283680439,0.0627728328108788,0.399629503488541,-0.88933277130127,0.392162203788757,-0.560397267341614,-0.999785304069519
0.100001640617847,-0.999891579151154,1,0.510208547115326,0.433670938014984,0.110989652574062,0.455410599708557,-0.0651387497782707,-0.101796455681324,-0.0274803470820189,-0.248823821544647,-0.065618522465229,-0.243130743503571,0.0420291684567928,-0.837499439716339,0.0416165664792061,-0.904761433601379,-0.999997854232788
