"AccountLength","IntlPlan","VMailPlan","VMailMessage","DayMins","DayCalls","DayCharge","EveMins","EveCalls","EveCharge","NightMins","NightCalls","NightCharge","IntlMins","IntlCalls","IntlCharge","CustServCalls","Churn"
160.696887761354,0,0,0.000445336103439331,207.100436687469,97.4941327795386,36.1617309263349,229.37713265419,150.849554538727,19.3945712888241,209.552620993508,88.6762870103121,9.55501297181472,10.2549424394965,4.43161308765411,2.76134260632098,2.09841388463974,0
41.4905488491058,7.45058059692383e-07,0,0.00863617658615112,98.7676215529442,122.556231468916,15.4240448927879,160.94134002775,53.2021079957485,13.72901437141,285.048330336809,79.9775944948196,12.6622737064958,5.23883938789368,3.42747032642365,1.43453215062618,1.08070144057274,0.00916397571563721
88.5065212547779,4.76837158203125e-07,0,0.00307631492614746,178.553281328827,77.0068201236427,29.5790681176633,179.102263598796,80.9075768478215,14.8629251288436,205.745382077806,141.303068697453,9.17883633400314,11.5878768265247,4.47887480258942,3.15069624781609,0.897047638893127,5.96046447753906e-08
133.105355590582,2.98023223876953e-07,2.38418579101562e-07,0.0522183179855347,171.76992793642,96.1331535503268,28.0747828406096,133.228507983685,76.5411307662725,11.0642179790139,247.815600436926,111.229963727295,11.047884144038,11.2596099078655,1.82632923126221,3.06294174492359,1.87189301848412,0.000797301530838013
25.9028958678246,0,0,0.000217348337173462,132.680174309015,74.5991076529026,21.7542977464199,247.797849579155,51.4253866672516,20.8002424174547,263.675230309367,123.119253575802,11.7573236885667,9.65559035539627,4.2354291677475,2.63672289401293,1.89632150530815,1.22189521789551e-06
104.677676007152,1.85966491699219e-05,5.96046447753906e-08,0.00786253809928894,133.938209044933,106.099131703377,22.1362730401754,137.909237129241,100.375178307295,11.9436320375651,222.21303345561,110.94224434346,9.97600617360324,8.41913342475891,4.457967877388,2.2897971957922,0.14230889081955,0
128.061995267868,3.45706939697266e-06,0,0.00553858280181885,153.7601807639,69.8413095250726,26.0540399470925,233.070833961666,104.704369604588,19.6264997015893,216.596424589306,130.689139127731,9.70798066720366,11.1587873846292,5.10081917047501,3.03381021916866,1.21649014949799,0
178.449556052685,0,0,7.5995922088623e-06,58.1308178544044,99.6654758602381,9.78255460739136,209.713983358443,71.6812282800674,17.6727434503287,147.69199385047,95.4679471254349,6.63264598593116,11.8260113894939,4.27977681159973,3.20570431798697,1.98609504103661,0.172313064336777
98.1565292626619,7.6591968536377e-06,1,34.5658841282129,208.480380538106,95.760848633945,36.9873118901253,207.119039379805,50.0944802165031,18.5081513516605,173.281879195571,96.7671315819025,7.85682107552886,10.4301130026579,2.65803575515747,2.80199288874865,0.569169044494629,3.57627868652344e-07
180.151940017939,8.94069671630859e-08,0,0.0237700045108795,146.853769224882,118.438227921724,24.0107492682338,177.118998070899,85.175070281839,14.8298632820137,199.205526618287,134.162588596344,8.88120683018118,11.5176500380039,3.6466246843338,3.13412763923407,0.485545009374619,7.21216201782227e-06
