"AccountLength","IntlPlan","VMailPlan","VMailMessage","DayMins","DayCalls","DayCharge","EveMins","EveCalls","EveCharge","NightMins","NightCalls","NightCharge","IntlMins","IntlCalls","IntlCharge","CustServCalls","Churn"
114.118591718376,1,0,0.0013740062713623,138.26972669065,79.277764800936,23.5174218723178,226.90259757936,91.0153888165951,19.4836337596178,196.927378568798,113.557852551341,8.87282797727734,10.0611975742504,2.23335921764374,2.69791322844685,0.136084824800491,4.76837158203125e-07
51.6022740602493,0,1,36.2836632728577,233.375885099173,120.589256063104,38.9317092257738,184.338447404373,55.5784422159195,15.3183432945935,198.147561532631,99.1548403203487,8.38270453356206,12.564203441143,7.24906265735626,3.36623750478029,2.88281960785389,0.000230699777603149
145.832030445337,2.62558460235596e-05,0,0.0110634863376617,106.489560192823,119.555585235357,17.9060689151287,222.301069771498,71.7688845098019,18.9783328359574,229.650242449343,127.241650432348,10.3195569050312,9.8373075760901,7.21480458974838,2.64199765920639,0.778960704803467,0
85.4487124085426,0,8.94069671630859e-08,0.0031295120716095,121.710444915295,106.604542806745,20.4168567717075,230.020021629333,97.962112724781,19.5860088045895,235.078215439618,103.338307957165,10.6458350712061,10.0265059550293,1.80757462978363,2.71426638434641,1.95885291695595,3.3944845199585e-05
60.7058039307594,0,0,0.000793397426605225,178.544625528157,122.27429330349,30.481858683005,249.721600970626,87.5077914912254,21.2369476346672,217.470922161266,92.1986925005913,9.87769821556285,10.0686699058861,4.61617469787598,2.69562526418595,1.5493235886097,1.78813934326172e-07
123.183204762638,8.94069671630859e-08,1.19209289550781e-07,0.0300305485725403,182.948671033978,101.636667922139,31.2192437598109,156.563691216707,115.319776386023,13.4440691835433,244.175909900665,98.7313791438937,11.0945769908279,11.3373389840126,2.04939901828766,3.03714934810996,1.42034286260605,1.49011611938477e-07
160.663607239723,7.53998756408691e-06,0,0.0119739174842834,103.934881681204,113.482299819589,17.4019508600235,229.206194554269,89.5820446126163,19.7382911485434,272.137227976322,103.597965381574,12.2843814574182,12.1772454679012,6.09120666980743,3.26643619537354,3.02952048182487,0
120.588637252338,0.00727838277816772,0,0.00684267282485962,118.496323376894,136.679295301437,20.1393514466286,201.169345090166,92.3768430948257,17.0469127885625,172.109600710869,77.0588071346283,7.78667940683663,12.0111602544785,13.9040446281433,3.23744838237762,1.58449217677116,1.19209289550781e-07
48.5689108371735,1.19209289550781e-07,1,32.6069326847792,136.572225317359,86.2081304378808,23.5135622254014,216.953004050255,106.908975839615,18.1265420348942,50.7241257309914,83.4938943684101,2.21666317939758,10.7712713629007,4.37000155448914,2.88640474230051,1.46964320540428,7.62939453125e-06
80.0442643761635,2.89082527160645e-06,1,25.1878289384767,123.075922137499,85.8418994117528,19.965358954668,228.704549951851,74.0520261973143,19.1855263818055,250.76239939034,133.025430977345,10.8154164725542,8.39239746332169,3.91203761100769,2.24886227399111,0.550735026597977,1.66893005371094e-06
40.5180248618126,0,0,0.000348061323165894,161.292903222144,63.9146715402603,28.0259677051753,150.467391262203,117.737156003714,12.9221437781304,193.552751681209,87.5017371177673,8.80261052247137,13.0689120292664,4.36025261878967,3.50607504844666,0.244931280612946,0
92.8296804875135,1.19209289550781e-07,0,0.00285288691520691,240.364983808994,126.767581701279,41.0779679614306,190.82160482686,125.233163237572,16.1545174387097,216.359627997503,106.880569595844,9.86122804202139,8.07904228568077,4.2784458398819,2.18694858849049,0.181218087673187,0
172.2829195261,5.63263893127441e-06,1,41.0313899517059,283.380252814293,123.293002992868,47.3840702497959,206.927474463731,91.620384119451,17.3724971849844,264.160584062338,119.345769807696,11.420933560729,12.2130632400513,7.65095263719559,3.33173767179251,1.46628400683403,6.58631324768066e-06
126.611825115979,5.96046447753906e-07,5.96046447753906e-08,0.0292812287807465,149.685315743089,106.945624798536,25.5573794621229,141.372970572859,108.690236657858,12.1903782486171,186.287717090547,105.194861833006,8.40478640083224,10.4866101592779,2.69045472145081,2.81836231313646,2.09580463171005,5.96046447753906e-08
119.637702984735,1.19209289550781e-07,5.96046447753906e-08,0.0235009789466858,152.613829183579,92.137428727001,25.7635097578168,246.285279622674,115.770525932312,20.9715827962756,239.787709194422,117.059294119477,10.7590111616254,5.66901624202728,2.52044200897217,1.51776324212551,1.12579071521759,2.98023223876953e-08
136.354103721678,1.87456607818604e-05,2.98023223876953e-07,0.0236879289150238,155.296735341847,91.8213811330497,26.4271910642087,197.847800376266,73.4026499092579,16.9369208858535,204.482243464701,90.7521596550941,9.19855468417518,9.62445989251137,3.40858697891235,2.56166705489159,1.77741891145706,5.87105751037598e-06
153.950007557869,0.999804705381393,0,0.0358624756336212,93.2574487507343,124.838880747557,15.5005082041025,166.364284993708,70.3506448119879,14.1383542642742,246.138391719759,86.0761544406414,11.1248924335092,11.6626107692719,8.60382124781609,3.10686232745647,5.3306203186512,9.48011875152588e-05
116.517008818686,1.19209289550781e-07,5.27501106262207e-06,0.00916814804077148,235.900161474943,109.702759757638,40.5022718077898,246.009402731061,86.222222703509,20.8355074048042,242.937796604633,101.915610861033,11.0293386089057,8.6419565975666,1.99332892894745,2.2851503893733,1.39904156327248,0.999195486307144
31.9136054515839,0,4.52995300292969e-06,0.00160351395606995,136.248742619157,71.7884285375476,23.3537232533097,223.642208448797,88.1601615436375,18.9843783742189,142.809342297912,116.137407362461,6.44868865683675,8.20554807782173,3.4365439414978,2.24239463657141,1.12884306907654,6.28829002380371e-06
