"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
-0.095113717019558,-0.999999821186066,-1,-0.999837517738342,-0.222496375441551,0.388734042644501,-0.204122796654701,-0.0575907789170742,0.171829789876938,-0.0597592256963253,-0.149658679962158,0.41923600435257,-0.14773353934288,0.278544694185257,0.202261984348297,0.276006549596786,-0.545548141002655,-1
-0.846944332122803,-1,-1,-0.999991297721863,-0.269714951515198,0.205008551478386,-0.245986133813858,-0.0206426344811916,-0.0597758367657661,-0.0215791761875153,0.0575234182178974,0.195549145340919,0.053434994071722,0.16762313246727,-0.778662145137787,0.173033803701401,-0.900627732276917,-1
-0.0505758747458458,1,1,0.127236008644104,0.0725151672959328,0.226607158780098,0.0500258915126324,0.0428055860102177,0.103520147502422,0.0329195447266102,0.186649307608604,0.0273094717413187,0.193879678845406,-0.247620895504951,-0.802387893199921,-0.24252262711525,-0.888915300369263,0.58619213104248
-0.134108170866966,-0.999968707561493,1,-0.0789767876267433,0.277303546667099,0.764285862445831,0.210574597120285,0.128241389989853,0.213535472750664,0.176449343562126,0.036360289901495,-0.395967185497284,0.0126444371417165,0.0206678286194801,-0.257911652326584,0.0540035702288151,-0.806209921836853,-0.997972846031189
0.161365240812302,-0.999976575374603,-1,-0.999746024608612,0.248521283268929,-0.207860916852951,0.262245923280716,0.306163251399994,0.422195553779602,0.293811529874802,0.0735829994082451,-0.202858224511147,0.0683705881237984,0.325735598802567,-0.719253122806549,0.318658113479614,0.242826581001282,0.999991714954376
0.00189148401841521,-1,-1,-0.999943435192108,0.634364545345306,0.0590082667768002,0.643248975276947,0.276005655527115,0.081801176071167,0.263228923082352,-0.326517939567566,-0.0875731185078621,-0.341807067394257,0.428265273571014,-0.840074121952057,0.421468138694763,-0.113966457545757,-0.734398245811462
-0.243871912360191,-0.99999988079071,1,0.414981335401535,-0.0686481148004532,0.368372470140457,-0.105278804898262,-0.152353227138519,0.415874123573303,-0.144060149788857,-0.0715875253081322,0.16720724105835,-0.0796441435813904,-0.464539229869843,-0.544756174087524,-0.452575027942657,-0.535540461540222,-0.999996483325958
0.272210985422134,-0.999999821186066,-1,-0.993561446666718,-0.424092292785645,0.552197873592377,-0.428546130657196,-0.0123575888574123,0.429376602172852,-0.00704166851937771,0.179636582732201,-0.0416229516267776,0.191445931792259,0.583984792232513,-0.185533672571182,0.578383922576904,-0.914864003658295,-0.999998033046722
0.574486017227173,-0.999825119972229,1,0.292912364006042,0.413868576288223,0.381784915924072,0.352849334478378,0.0462783463299274,0.197738081216812,0.0712117552757263,0.129196807742119,-0.0977386385202408,0.0988317728042603,-0.0706813186407089,-0.285702526569366,-0.037398885935545,-0.868133425712585,-0.999997496604919
-0.26943975687027,-1,-0.999998807907104,-0.981043338775635,-0.246625706553459,0.0171382576227188,-0.248812660574913,-0.151291385293007,0.794416546821594,-0.15686571598053,-0.0260187331587076,-0.0547387562692165,-0.0269272606819868,0.408314049243927,-0.57177323102951,0.399225503206253,-0.49661248922348,-1
-0.58288562297821,-1,-1,-0.999976336956024,0.225987657904625,0.168464630842209,0.242385044693947,-0.282878577709198,0.176892414689064,-0.291348814964294,-0.0991844981908798,0.30942702293396,-0.108394682407379,0.121755868196487,-0.530087530612946,0.13251981139183,-0.920115828514099,-1
-0.625396311283112,-1,-0.99999988079071,-0.999989211559296,0.0777296051383018,0.162285566329956,0.0968469306826591,-0.289263904094696,-0.18618643283844,-0.286173611879349,-0.0735893100500107,-0.187880411744118,-0.089033342897892,0.158322796225548,-0.781769573688507,0.17196062207222,-0.557734668254852,-0.987982869148254
-0.25047904253006,-0.99999988079071,-1,-0.999897480010986,-0.139596864581108,0.0632703825831413,-0.131186813116074,-0.037299744784832,0.161605075001717,-0.0309803392738104,-0.0364271774888039,-0.316671103239059,-0.0402068644762039,-0.068434476852417,-0.705648303031921,-0.072207510471344,-0.873868644237518,-1
-0.433431714773178,-1,-1,-0.999974131584167,0.487475663423538,-0.122126914560795,0.503041505813599,0.164749011397362,0.0310210697352886,0.159379869699478,-0.105667747557163,0.0708766505122185,-0.109098695218563,0.269381642341614,-0.4558085501194,0.261054813861847,-0.173632323741913,-0.553752779960632
-0.877236008644104,-1,-1,-0.999995827674866,-0.291209518909454,0.593734741210938,-0.25852307677269,0.122711032629013,-0.311871409416199,0.129030406475067,-0.358681529760361,-0.0406067445874214,-0.35954475402832,0.228147760033607,-0.662691831588745,0.215876907110214,-0.940247893333435,-1
-0.0783343836665154,-0.999999403953552,1,-0.0948154404759407,0.0635262727737427,0.73839807510376,0.0119007090106606,0.0399036332964897,0.197073265910149,0.0751718953251839,0.0789444223046303,-0.482932478189468,0.0640461891889572,-0.0799916982650757,-0.452211529016495,-0.0497054867446423,-0.346718043088913,-0.556236803531647
0.325751453638077,-0.999990701675415,-1,-0.999086439609528,-0.038086473941803,-0.0364504493772984,-0.0345691591501236,-0.208131209015846,0.129992976784706,-0.196995437145233,-0.370286494493484,0.0724400356411934,-0.374830037355423,0.0825618058443069,-0.552997648715973,0.075902633368969,-0.554924607276917,-0.999991834163666
-0.289736717939377,-1,-1,-0.999820113182068,-0.352336674928665,-0.128031879663467,-0.346148461103439,-0.105633109807968,0.377219706773758,-0.0908183306455612,-0.343935877084732,-0.0262818709015846,-0.348978847265244,-0.1583241969347,-0.78137344121933,-0.168389111757278,-0.918962180614471,-1
-0.607786357402802,-1,-1,-0.999957859516144,-0.0732288360595703,0.394412755966187,-0.0453074239194393,-0.111529946327209,0.105258531868458,-0.119583755731583,0.0872026011347771,0.557608962059021,0.0886192098259926,0.275763243436813,-0.177588656544685,0.272214025259018,-0.851297914981842,-1
0.274876803159714,-0.999981939792633,1,0.224144369363785,0.174458518624306,0.345211058855057,0.137462586164474,0.215176492929459,0.28558161854744,0.201427415013313,-0.288492888212204,-0.447819203138351,-0.299241811037064,-0.251301467418671,-0.658817768096924,-0.239395961165428,-0.43399453163147,-0.999906063079834
-0.900250792503357,-1,-1,-0.999999821186066,-0.198702618479729,0.489389032125473,-0.16906826198101,0.0613273046910763,-0.0868111252784729,0.0659608468413353,-0.275130331516266,-0.452693045139313,-0.283281296491623,-0.0209931638091803,-0.951343417167664,-0.0112322326749563,-0.940880000591278,-0.382408529520035
-0.177470207214355,-0.999999701976776,1,0.571709632873535,-0.220344409346581,0.254443198442459,-0.262184828519821,0.404798328876495,0.594755530357361,0.403356730937958,0.433781057596207,-0.103565327823162,0.433907508850098,0.342653691768646,-0.35715639591217,0.350835919380188,-0.625357270240784,-0.999999284744263
0.414682239294052,-0.999999582767487,-1,-0.999216258525848,0.182149440050125,0.4709153175354,0.184558987617493,-0.140679895877838,0.418007016181946,-0.143369913101196,-0.216547727584839,-0.0261868014931679,-0.227770894765854,-0.0360612235963345,-0.748885095119476,-0.0312038064002991,-0.134935736656189,-0.999962687492371
0.275379687547684,-0.999998509883881,-1,-0.99993896484375,0.400921851396561,0.321148991584778,0.408266454935074,0.286372363567352,0.283392518758774,0.281794369220734,-0.516688287258148,-0.0893403291702271,-0.52099746465683,-0.168805330991745,-0.70021915435791,-0.175575852394104,-0.482871234416962,-0.405655831098557
0.422113180160522,-0.999998927116394,-0.93561202287674,-0.749794661998749,0.00148805684875697,0.404808342456818,-0.0285385679453611,0.168118491768837,0.679910957813263,0.163210287690163,0.434989094734192,0.084917277097702,0.436695694923401,0.265586495399475,-0.397944957017899,0.269792079925537,-0.884931862354279,-0.99999988079071
0.180616870522499,-0.999994456768036,-0.999999940395355,-0.999044239521027,-0.0937741622328758,0.138465940952301,-0.0853074640035629,-0.0442927479743958,0.374599307775497,-0.0428162291646004,-0.427942633628845,-0.136181563138962,-0.434003978967667,0.00277192378416657,-0.809516906738281,-0.00197404902428389,-0.0460816696286201,0.674063861370087
-0.332699358463287,-0.999748408794403,1,-0.0407947227358818,0.216066181659698,0.347394406795502,0.147493273019791,0.127610072493553,0.527221620082855,0.163818031549454,-0.14511550962925,-0.424733936786652,-0.17060199379921,-0.0438474416732788,-0.210076034069061,-0.0221978295594454,-0.951242685317993,-0.999994456768036
-0.187837719917297,-1,-1,-0.999953806400299,-0.259909957647324,0.372258216142654,-0.248774498701096,0.0555791519582272,-0.115393914282322,0.0632105469703674,-0.0206123199313879,0.0729229152202606,-0.0176373571157455,0.70960545539856,-0.03273606300354,0.70742803812027,-0.943816959857941,-1
-0.217450439929962,-0.998624742031097,1,-0.18252120912075,0.0199600569903851,0.441435545682907,-0.0579691864550114,0.524399280548096,0.414192616939545,0.54670387506485,0.591311872005463,-0.0531195923686028,0.576560974121094,-0.32108747959137,0.120341531932354,-0.28904002904892,-0.916038513183594,-1
-0.503966093063354,-1,-1,-0.999970614910126,0.152859374880791,0.360617905855179,0.172015026211739,-0.0480123832821846,-0.249444767832756,-0.0438608452677727,-0.00457987515255809,0.121311508119106,-0.00975158158689737,0.425755441188812,-0.413329422473907,0.425666779279709,-0.850410640239716,-1
-0.119403600692749,-0.999841153621674,1,-0.0608523450791836,0.217017725110054,0.669865906238556,0.148646637797356,0.264146119356155,0.0609106943011284,0.298226684331894,-0.026011461392045,-0.541507601737976,-0.0464653037488461,-0.283649742603302,-0.242732763290405,-0.253359615802765,-0.800589084625244,-0.999711036682129
0.125152409076691,-0.999999284744263,1,0.425028502941132,0.302126586437225,0.90205043554306,0.225837931036949,0.239979356527328,0.0467914156615734,0.289134651422501,0.282313793897629,-0.11673766374588,0.24894592165947,-0.124098584055901,-0.300895661115646,-0.0728839784860611,-0.821776747703552,-0.999999284744263
-0.380750983953476,-1,-1,-0.999945223331451,-0.248547196388245,0.177001684904099,-0.233877271413803,-0.0530919916927814,-0.270489603281021,-0.039279118180275,0.122633963823318,0.0737400725483894,0.120145782828331,0.435121238231659,-0.419668763875961,0.438146352767944,-0.636262655258179,-0.999999642372131
-0.245942503213882,-1,-1,-0.999908149242401,0.0749977082014084,0.201840102672577,0.0869412049651146,0.381455361843109,0.388763308525085,0.377384781837463,-0.152622327208519,-0.186559900641441,-0.151023402810097,0.299809277057648,-0.609293818473816,0.288735747337341,-0.523133039474487,-1
0.200699359178543,-0.999987125396729,-1,-0.999894976615906,-0.0166211761534214,0.239155024290085,-0.0239454489201307,0.156871438026428,0.372140556573868,0.159677952528,0.381353676319122,-0.327003240585327,0.380185276269913,-0.301186949014664,-0.569387793540955,-0.295828521251678,-0.949449598789215,-1
-0.484722763299942,-1,-1,-0.999984502792358,0.341900259256363,0.402014970779419,0.364616900682449,-0.377726972103119,0.168141514062881,-0.372964978218079,-0.469645529985428,0.28242352604866,-0.487581372261047,-0.0434817969799042,-0.551231980323792,-0.0467163324356079,-0.722920656204224,-1
0.00185947644058615,-0.999998509883881,1,-0.0524531304836273,0.123086377978325,0.798800945281982,0.0591315291821957,-0.0219093579798937,0.244558826088905,0.0220356062054634,0.144093185663223,-0.212766990065575,0.121930159628391,-0.170204848051071,-0.393277674913406,-0.134753093123436,-0.766492009162903,-0.999843776226044
-0.0657696425914764,-1,-1,-0.999757647514343,0.0763881653547287,0.324129164218903,0.0804126039147377,-0.0456871725618839,0.391574800014496,-0.0459598749876022,-0.0140319755300879,0.0443401075899601,-0.013966528698802,-0.00537125905975699,-0.339816808700562,-0.0108632538467646,-0.949356079101562,-1
-0.115331813693047,-0.999988079071045,1,0.285534292459488,0.119666673243046,0.918390154838562,0.0382353849709034,0.169283300638199,0.132549330592155,0.232903435826302,0.364308208227158,-0.30221900343895,0.340910106897354,0.0230689849704504,-0.146073818206787,0.071756087243557,-0.828821897506714,-0.999837338924408
-0.253169506788254,1,-1,-0.999958515167236,-0.082274317741394,0.430324733257294,-0.0487245842814445,0.000675909104757011,0.180449411273003,-0.016102097928524,0.253351330757141,-0.22823166847229,0.276041060686111,-0.01873829215765,-0.698075294494629,-0.0303735602647066,-0.381138622760773,-0.997616231441498
0.00316356914117932,-0.990355312824249,-1,-0.999773800373077,-0.0880797281861305,-0.0405993573367596,-0.0853941291570663,0.0380565710365772,0.241107121109962,0.0425012111663818,-0.0324275121092796,-0.226416677236557,-0.0342919118702412,0.0726378038525581,-0.565139770507812,0.0665298253297806,-0.88514631986618,-1
-0.307545274496078,-0.999999046325684,-1,-0.999926745891571,-0.207479387521744,0.312052875757217,-0.191003203392029,0.485672920942307,0.101684004068375,0.483066082000732,-0.0253420230001211,-0.198968663811684,-0.0169794298708439,0.0460396930575371,-0.769505560398102,0.0386377424001694,-0.701483845710754,0.99993097782135
-0.235283508896828,-1,-1,-0.999980092048645,-0.0052639483474195,0.422013700008392,0.00993439275771379,0.342087715864182,-0.11431073397398,0.343288838863373,-0.00298851705156267,0.0191234853118658,-0.00120568391866982,0.496062994003296,-0.425234347581863,0.491583377122879,-0.881621122360229,-1
0.111264400184155,-0.999999761581421,-0.999999284744263,-0.998897135257721,-0.141716852784157,0.251510828733444,-0.135808512568474,-0.290804326534271,0.0242833402007818,-0.280163556337357,0.184760600328445,0.163941323757172,0.186482235789299,0.131761372089386,-0.431380927562714,0.134127825498581,-0.571771621704102,-0.999970972537994
-0.792885601520538,-1,-1,-0.999981224536896,-0.0648072883486748,0.252988487482071,-0.0373054407536983,0.0463008359074593,-0.251170009374619,0.0449127443134785,-0.04830477014184,-0.0201805830001831,-0.0526805035769939,0.265215784311295,-0.668461680412292,0.264155626296997,-0.710589826107025,-0.99999988079071
0.335098206996918,-0.99999988079071,-1,-0.99981302022934,-0.585248649120331,0.0492775663733482,-0.586181700229645,0.508663475513458,0.281550675630569,0.517187774181366,-0.125747129321098,0.142679780721664,-0.118203796446323,-0.121771983802319,-0.659852802753448,-0.128063008189201,-0.706183791160583,-1
0.284261286258698,-0.999999582767487,-1,-0.999912083148956,-0.258899480104446,0.197813630104065,-0.254902899265289,0.310863763093948,-0.0235538706183434,0.319454550743103,0.104501456022263,-0.0422996655106544,0.108970738947392,0.193029835820198,-0.217701926827431,0.192748710513115,-0.600113153457642,-1
-0.0777733400464058,-0.999967098236084,-0.999999940395355,-0.999089956283569,0.102782242000103,-0.040658675134182,0.107044972479343,-0.0955519527196884,0.16822212934494,-0.102118887007236,0.233393505215645,-0.601324737071991,0.237415045499802,0.164878442883492,-0.552872598171234,0.160724520683289,-0.312439918518066,-0.962636232376099
-0.650677502155304,-0.99999988079071,-1,-0.999959230422974,-0.422740578651428,0.191391050815582,-0.408271610736847,0.0989797785878181,0.463652431964874,0.102314092218876,0.370422929525375,-0.273502171039581,0.386125892400742,-0.0948791280388832,-0.222100093960762,-0.0968175679445267,-0.385246247053146,-0.863369882106781
0.410571545362473,-0.999997556209564,-1,-0.999882638454437,-0.0402133725583553,8.47857372718863e-05,-0.0421002395451069,0.323852598667145,0.394220679998398,0.327163279056549,-0.241804137825966,-0.197604805231094,-0.241002053022385,-0.194610223174095,-0.48979714512825,-0.197901621460915,-0.620461523532867,-1
-0.24599015712738,-0.999999582767487,-0.999999582767487,-0.999945998191833,0.675091624259949,0.394871771335602,0.686027109622955,-0.122180826961994,0.0828559100627899,-0.131668075919151,0.333672404289246,-0.182580396533012,0.3286052942276,0.0493930466473103,-0.666225671768188,0.0523982308804989,-0.273443043231964,0.999481678009033
-0.481812566518784,-0.99999988079071,1,0.285300850868225,0.307745099067688,0.93744421005249,0.238603964447975,0.408587425947189,0.177709057927132,0.463156521320343,0.114381454885006,-0.447888880968094,0.0853885784745216,0.290281653404236,-0.230243131518364,0.330102622509003,-0.495811700820923,-0.577644824981689
-0.0408587940037251,-1,-1,-0.999927937984467,0.363364607095718,0.350974768400192,0.376651585102081,-0.168912723660469,0.00107289792504162,-0.166540205478668,-0.413062334060669,-0.24763111770153,-0.426137566566467,0.355003029108047,-0.764027655124664,0.354725480079651,-0.193691194057465,-0.910194456577301
0.193226054310799,-0.999996542930603,-1,-0.9994797706604,-0.545989334583282,0.154561445116997,-0.544674515724182,-0.010005995631218,0.216908261179924,0.0070370458997786,0.0476491823792458,0.16555067896843,0.0584823116660118,-0.311331003904343,-0.256163567304611,-0.311362266540527,-0.581587314605713,-1
-0.603559255599976,0.90756744146347,-1,-0.999947190284729,-0.288087278604507,0.113341629505157,-0.263857543468475,0.132198542356491,0.521899998188019,0.12335704267025,-0.205215603113174,0.148234963417053,-0.193934440612793,-0.120385400950909,-0.519693493843079,-0.138303443789482,-0.788039922714233,-1
0.158085137605667,-0.999996602535248,-1,-0.999724209308624,0.0807368233799934,0.211409777402878,0.0786082372069359,-0.193018853664398,0.468924432992935,-0.181820660829544,-0.0676142796874046,-0.00132293987553567,-0.0687819272279739,-0.125613391399384,-0.10660258680582,-0.127559646964073,-0.927681505680084,-1
0.00571226794272661,-1,-1,-0.999954640865326,-0.225559636950493,0.569434463977814,-0.217306062579155,0.434098094701767,0.261069178581238,0.431995570659637,0.344564437866211,-0.0397118702530861,0.346391052007675,0.0258784089237452,-0.826731979846954,0.0305001940578222,-0.705795764923096,-1
-0.561892986297607,-1,-1,-0.999965727329254,0.0211208108812571,-0.0785526260733604,0.039914071559906,0.270462363958359,0.172750413417816,0.274600774049759,-0.172509983181953,0.0539203844964504,-0.17168016731739,0.109572894871235,-0.370732307434082,0.0985561683773994,-0.407044470310211,-1
-0.200545951724052,-0.999385952949524,-0.999998509883881,-0.994788408279419,-0.662054657936096,0.552241027355194,-0.66821277141571,0.369322657585144,0.528759896755219,0.370138913393021,0.445152401924133,-0.321265280246735,0.462288796901703,-0.666294753551483,-0.636157751083374,-0.665634751319885,-0.751919806003571,-0.99265456199646
-0.470104366540909,-0.999994814395905,-1,-0.999972522258759,-0.377863109111786,0.209672227501869,-0.368083029985428,0.01217105332762,0.154396206140518,0.0229819156229496,0.172102704644203,-0.653567731380463,0.183317050337791,-0.464116007089615,-0.40219384431839,-0.463780045509338,-0.700392782688141,-1
-0.848406970500946,-1,-1,-0.999998390674591,-0.508129000663757,0.368165850639343,-0.490517675876617,0.552336037158966,0.373269945383072,0.553319334983826,-0.595070362091064,0.200813233852386,-0.584457516670227,0.302988111972809,-0.451962381601334,0.290064364671707,-0.986176550388336,-1
-0.206611767411232,-0.999999761581421,-1,-0.999953210353851,0.522718787193298,0.151889503002167,0.539206624031067,-0.0281043443828821,-0.0759408548474312,-0.0301121883094311,-0.22564110159874,0.253272473812103,-0.236192658543587,0.437083452939987,-0.315555810928345,0.433611333370209,-0.613019287586212,0.999806046485901
0.434324949979782,-0.999910652637482,-1,-0.999663650989532,-0.338816374540329,-0.143733263015747,-0.347588688135147,0.187906384468079,0.539912164211273,0.203099608421326,-0.270425647497177,0.158743962645531,-0.269923657178879,-0.417828142642975,-0.533737599849701,-0.422028630971909,-0.863491475582123,-1
-0.235545337200165,-1,-1,-0.999939441680908,-0.296043008565903,0.137500569224358,-0.284883379936218,0.345532059669495,0.161421820521355,0.35070139169693,-0.286491513252258,0.575465738773346,-0.278584152460098,-0.611912369728088,-0.112016588449478,-0.615878880023956,-0.716764807701111,-1
-0.108463928103447,-1,-1,-0.999929249286652,-0.0786137655377388,0.121128082275391,-0.0731529295444489,0.405252516269684,0.320891827344894,0.404606819152832,-0.0971071124076843,0.0930642560124397,-0.0919298157095909,-0.0903128087520599,-0.327019572257996,-0.0991869196295738,-0.856782555580139,-1
0.261397153139114,-0.999989628791809,1,0.562587201595306,-0.000685201608575881,0.32136595249176,-0.03701251745224,-0.113995358347893,0.252299845218658,-0.11148527264595,-0.231270760297775,-0.324529439210892,-0.236251458525658,-0.0893479138612747,-0.631702303886414,-0.077692948281765,-0.645364820957184,-0.999735236167908
-0.584212005138397,-1,-1,-0.999973297119141,-0.154032811522484,-0.00120847229845822,-0.134208723902702,0.322361916303635,-0.235393449664116,0.32399994134903,0.401080727577209,0.0745115429162979,0.403875678777695,-0.0156091991811991,-0.712301969528198,-0.0148078380152583,-0.452384948730469,-1
0.207974255084991,-0.999998450279236,0.999965906143188,0.304630756378174,-0.174782678484917,0.163903191685677,-0.198539063334465,0.114443853497505,0.448360204696655,0.110996641218662,-0.0858508422970772,-0.065130889415741,-0.0867000967264175,0.471293359994888,-0.502728164196014,0.472627311944962,-0.480931639671326,-0.999999761581421
0.408042460680008,-1,-1,-0.994852185249329,-0.00521409418433905,0.529866218566895,-0.0101176192983985,-0.380625694990158,0.808718085289001,-0.381043404340744,0.123435877263546,0.334445029497147,0.12215031683445,-0.132308304309845,-0.445710599422455,-0.129932776093483,-0.799242198467255,-1
0.566538751125336,-0.987197816371918,-0.999996483325958,-0.999775350093842,0.512407600879669,-0.391042619943619,0.52042543888092,0.557845711708069,-0.116755992174149,0.54784220457077,-0.500168263912201,-0.290396869182587,-0.512809753417969,-0.210976481437683,-0.774490833282471,-0.213645696640015,0.0943848043680191,1
-0.785429954528809,-1,-1,-0.999996304512024,0.233870878815651,0.476902097463608,0.257130205631256,0.410874098539352,0.0649714916944504,0.40451967716217,0.0288407150655985,-0.0882466435432434,0.0282323025166988,0.141305431723595,-0.832556009292603,0.138132959604263,-0.872630059719086,-1
0.138321802020073,-0.997684001922607,-0.999998927116394,-0.998216032981873,0.1101189032197,-0.215628057718277,0.11282866448164,-0.100735306739807,0.221416100859642,-0.091521680355072,0.378747552633286,0.0346677005290985,0.376174807548523,0.220793455839157,-0.447922617197037,0.217082813382149,-0.197078719735146,0.991400539875031
0.109891392290592,-0.999995768070221,1,0.0975521951913834,0.0915899053215981,0.68094539642334,0.033782385289669,0.00942986737936735,-0.0143730416893959,0.042684618383646,0.0288239438086748,-0.379251092672348,0.0138342948630452,-0.236147060990334,-0.455372005701065,-0.205932408571243,-0.570233583450317,-0.997477054595947
-0.488450855016708,-1,-1,-0.999806344509125,-0.233162343502045,0.0673436522483826,-0.222918674349785,0.0892461538314819,0.6340691447258,0.0909845232963562,-0.272138148546219,-0.157080113887787,-0.264404326677322,0.137718364596367,-0.0484254993498325,0.122225791215897,-0.744477808475494,-1
-0.603993713855743,-1,-1,-0.999977707862854,0.247258067131042,0.586608409881592,0.269346415996552,0.0369171388447285,-0.028920566663146,0.0358525440096855,-0.123955391347408,-0.00280111376196146,-0.126328632235527,-0.0713595673441887,-0.506666481494904,-0.0766371414065361,-0.850986123085022,-1
0.585405945777893,-0.999985754489899,1,0.0205259080976248,0.0572508051991463,0.469671696424484,-0.00115157885011286,-0.160182401537895,-0.0193481408059597,-0.13088221848011,0.181960716843605,0.0479162931442261,0.162519216537476,-0.348496615886688,-0.287097275257111,-0.316415905952454,-0.774106562137604,-0.999999821186066
0.140015453100204,-0.917417645454407,0.999981820583344,0.567404210567474,-0.476041913032532,0.59679764509201,-0.509091019630432,0.0120758954435587,0.788282871246338,0.0189672280102968,0.259409517049789,-0.402544170618057,0.269597977399826,-0.302279710769653,-0.124718822538853,-0.291221141815186,-0.825703144073486,-0.999881744384766
0.327649742364883,-0.999975621700287,1,0.125635698437691,0.435773581266403,0.413980722427368,0.373787462711334,0.308999985456467,0.0618261136114597,0.340252101421356,0.197263151407242,0.0645084157586098,0.167398512363434,0.119804240763187,-0.153233855962753,0.151925042271614,-0.87061220407486,-0.999999821186066
-0.707227826118469,-1,-1,-0.999993324279785,0.242721945047379,0.686336755752563,0.265572309494019,0.228969663381577,0.093242458999157,0.227390721440315,-0.104100808501244,0.0436726622283459,-0.104215227067471,0.14929461479187,-0.753197491168976,0.145958095788956,-0.888352513313293,-0.999999463558197
-0.831034481525421,-1,-1,-0.999997496604919,-0.304010510444641,0.424599587917328,-0.278058230876923,0.545224606990814,0.17917688190937,0.54456639289856,-0.322766721248627,0.282916903495789,-0.317268848419189,0.495595425367355,-0.672978520393372,0.484964847564697,-0.951904475688934,-1
-0.399937152862549,-1,-1,-0.99999988079071,0.63968414068222,0.164713695645332,0.660239160060883,0.115589484572411,0.0805557146668434,0.110130026936531,-0.0305908750742674,0.0968839973211288,-0.0503748804330826,0.297419548034668,-0.653891861438751,0.304168313741684,-0.860424518585205,0.999916672706604
