"AccountLength","IntlPlan","VMailPlan","VMailMessage","DayMins","DayCalls","DayCharge","EveMins","EveCalls","EveCharge","NightMins","NightCalls","NightCharge","IntlMins","IntlCalls","IntlCharge","CustServCalls","Churn"
85.7633429765701,0,2.59280204772949e-06,0.00242730975151062,179.502799204737,87.9219183884561,30.8128900589794,189.287901326083,76.6052409261465,16.1940560557693,295.263319054246,92.7156079113483,13.2299510872364,6.86197876930237,1.77890300750732,1.84029241204262,2.81262284517288,0
96.0758115053177,1.51097774505615e-05,0.999961674213409,18.544068172574,167.654606995732,85.0863066036254,28.3482832154632,155.91386250481,93.6626313999295,12.9819326799363,172.756643940508,83.7754065692425,7.80471538007259,11.8306991457939,3.09553742408752,3.1703895226121,2.41619677841663,0.000453442335128784
151.244007974863,9.23871994018555e-07,0,0.00837019085884094,212.74319280684,103.935310989618,36.0508707225323,207.654743158817,96.9775184243917,17.5853386605531,141.6104816854,78.6542467772961,6.41961246669293,12.0768535137177,4.10750210285187,3.25097102075815,0.834686011075974,8.94069671630859e-08
72.8893056213856,1.19209289550781e-07,2.00569629669189e-05,0.0032343864440918,258.598298871517,85.8678773324937,43.6393435871601,221.101083334535,62.9056979715824,18.8780263226479,239.46201441586,90.8622469604015,10.7142643227428,10.4205728322268,3.09360980987549,2.80551301650703,4.04177305474877,0.275022760033607
105.357360973954,8.94069671630859e-08,0,0.00152295827865601,178.57686310932,96.9104037433863,30.8098541307449,181.663828300615,84.4590848544613,15.5218691017223,256.106908488274,84.7908348441124,11.5213212430477,6.04529052972794,2.95665442943573,1.61252120733261,1.49596318602562,0
100.876466348767,0,0,0.00161111354827881,205.611354082823,98.5010555014014,34.574076320529,87.0053304582834,112.121437340975,7.5619585108757,189.773428795487,126.909513771534,8.49594749774784,14.4196286797523,7.06057190895081,3.91550762951374,0.362274438142776,0
126.170024298131,0,0,0.000600367784500122,181.592010352761,58.4480092674494,31.0221112715453,241.8320714131,88.6859573796391,20.629368160665,194.404480896145,84.3164207041264,8.75702617224306,13.1487980484962,2.32213079929352,3.52712285220623,0.24145781993866,0
115.521796271205,0,0,0.00440928339958191,184.416245800257,84.7516765259206,31.5612552002817,204.580288029462,108.822505027056,17.4853732177615,205.313118825853,101.422969270498,9.18959243088961,10.5970061942935,1.50729596614838,2.84014529697597,1.14129468798637,0
67.0732090175152,0,4.55975532531738e-06,1.51991844177246e-05,277.400880336761,121.89872816205,46.9343605077267,251.712267574668,130.509479045868,21.6546312040091,216.164736484736,79.8869359791279,9.74073245270178,12.6383608579636,3.93546104431152,3.40862001478672,1.03261345624924,0.999992668628693
53.3286564946175,0,1.19209289550781e-07,0.000717401504516602,222.278635054827,90.2777745947242,37.8440370851755,200.982344792038,106.944972574711,17.1410861354321,192.900637736171,70.8476440012455,8.75885033652186,4.47118639945984,5.62001973390579,1.1810123026371,2.34751841425896,2.62260437011719e-06
144.034265637398,2.32458114624023e-06,0,0.0161780118942261,166.197475776076,80.1124919811264,28.6926045119762,99.4813946321607,108.933185487986,8.45665395647287,241.971886956692,107.302043352276,10.9200132757425,5.70966511964798,4.40633893013,1.5399992108345,0.86134797334671,2.98023223876953e-07
71.5486368238926,0.000214874744415283,1,36.722297295928,101.38844666481,93.1387228891253,17.6099043345451,299.245600196719,127.241717725992,25.2463713631034,260.067025023699,89.3350588232279,11.7924159000814,6.91538512706757,4.92860555648804,1.85631702840328,0.487146288156509,8.34465026855469e-07
114.689812079072,0,1.49011611938477e-07,3.03983688354492e-06,297.89402128458,87.4318015761673,50.1166824924946,273.247996848822,126.294066309929,23.4374180856347,143.01707957685,68.7746543586254,6.40732414722443,14.1084831953049,2.54968464374542,3.8355820119381,1.06377911567688,0.9999980032444
82.9780853390694,0,1.75833702087402e-06,0.00403538346290588,220.203788602352,101.547282189131,37.0252462738752,160.275648286194,73.2439374923706,13.7718833198398,242.347992485762,104.978870749474,10.8463603915274,12.2614280879498,3.76594722270966,3.33209832161665,2.32166151702404,1.78813934326172e-07
89.0282562673092,5.96046447753906e-08,0,0.000787317752838135,237.485578495264,102.866907455027,40.3530093169212,133.045527638495,100.924984738231,11.365923293829,190.426958274841,90.9790535122156,8.56983328714967,10.3503465652466,3.73157203197479,2.77151080705225,0.244241148233414,0
119.099409073591,9.23871994018555e-07,2.98023223876953e-07,0.030606597661972,154.867607051134,75.9904578700662,26.3743288761377,161.685097710788,84.2911911802366,13.8352200689539,179.922638221085,112.778324738145,8.07421254560351,10.6431014835835,2.13561534881592,2.87301827296615,1.73866286873817,1.49011611938477e-07
