"AccountLength","IntlPlan","VMailPlan","DayMins","DayCalls","EveMins","EveCalls","NightMins","NightCalls","IntlMins","IntlCalls","CustServCalls","Churn"
104.134097158909,1.22442658245564,0.647239834070206,13.7021663025022,-17.0078346654773,-17.8053005520254,-5.61173198372126,4332.83605024919,2361.08728720248,0.787725042551756,0.000466540455818176,1.65281547605991,1.27089953422546
52.0474303364754,0.556617140769958,1.4525211751461,17.2276313781738,21.4381320625544,61.1002718493342,16.4864110052586,4310.66824612535,2346.51326877251,2.37851059436798,-3.44621503353119,-1.69358667731285,0.543763965368271
104.311043947935,0.958858836442232,0.613717466592789,4.81600973084569,17.0043599829078,39.2359767958522,-0.311455057002604,4288.27258252829,2339.10210835934,1.25679284706712,-0.64827287197113,0.96360573451966,1.3630847632885
114.902948595583,0.788929581642151,1.11895159631968,-24.1510633677244,0.196813376620412,-2.38504831828177,-2.58453828841448,4304.33752097182,2337.98982390761,0.642858356237411,0.716371539980173,0.148570232093334,0.785401478409767
98.0151095837355,0.679489344358444,1.17220287024975,19.2553155764937,19.4891776368022,21.2543804530054,20.4838459044695,4311.06463642048,2332.90782850981,0.470093324780464,-1.98061728477478,-0.487495854496956,0.658754050731659
107.427703134716,0.872803464531898,0.564405798912048,15.7444386646152,29.7603531777859,47.8000400945544,1.39277494885027,4285.10554748803,2340.96522126347,1.45186251401901,-0.737572848796844,0.373660609126091,1.46374136209488
88.4085548520088,0.668376535177231,0.93479535728693,57.3702069580555,29.5194825381041,10.8509143203497,45.4138458371162,4324.80695607953,2335.63162441552,1.21144673228264,-3.44734275341034,-1.29857265949249,0.738125085830688
110.118769936264,1.15571828186512,0.802398428320885,7.74383708462119,18.506031692028,-8.22314996086061,11.755477398634,4297.09103999168,2336.57849648595,1.37206280976534,-1.51440346240997,-0.178259953856468,0.976777939125896
87.1595273911953,1.20118953287601,0.534897446632385,20.3341509968042,1.0890285600326,34.3547431826591,10.0397345647216,4340.03500487238,2353.43451084197,3.20450878143311,-2.38533312082291,0.744342314079404,1.44111731648445
133.46505946666,0.963612660765648,0.754342600703239,-7.68943133428693,-2.91395673155785,0.0554767793277279,6.33169593662024,4334.76714515716,2356.5378960371,0.409807287156582,-0.7608642578125,0.886364837177098,0.944360144436359
108.416379660368,0.753398299217224,0.719368457794189,-11.1662959873676,26.5769081413746,34.5761942200363,20.2760147899389,4333.36987566456,2348.17726197466,1.01632826752029,0.0343984961509705,-0.559519872069359,0.913058027625084
106.057101160288,1.03311847522855,0.564627885818481,0.208919638954103,3.78498117811978,24.7454623125494,-1.4739240668714,4322.1839377477,2352.70489070565,1.59313628822565,0.129063934087753,1.38638209924102,1.40257236361504
118.686311984435,0.863989934325218,0.759038418531418,-6.64096668586135,8.40794435143471,6.90095490068197,7.08043815940619,4318.35884822749,2344.0820827249,0.86360632814467,-0.747290641069412,1.03845523297787,0.944471888244152
111.06596300751,0.663248777389526,0.985697913914919,-13.2365672215819,10.1867339611053,7.80217835400254,15.3164550513029,4303.59322416328,2344.605649787,2.03864744305611,-2.84308397769928,0.0710647851228714,0.738488793373108
137.909138709307,1.33757802844048,0.918355718255043,29.8646847844124,-5.4224810898304,-18.3608466669917,14.0727944523096,4311.93869942894,2357.15690463781,1.45652065426111,0.648897461593151,0.883693147450686,0.809833809733391
112.931439198554,0.809337303042412,0.72402611374855,10.1614498458803,16.2443698048592,-1.00200871089473,11.0940487906337,4314.42214566154,2349.25674447417,0.712117239832878,-0.798887252807617,0.290444001555443,1.18114747107029
122.561033576261,0.946376387029886,1.05229952931404,11.8697508774698,-0.52583665214479,-15.833634898439,2.05145163368434,4310.44290227268,2343.45875701029,0.843199402093887,0.460701271891594,0.846868043765426,0.918053470551968
132.866826854646,0.848759174346924,1.23018279671669,-10.0306917920709,4.41128122992814,-8.17863375805318,-8.47377070784569,4316.81909177072,2336.96354231983,1.46992968767881,-0.597408503293991,0.313450716435909,0.85690376162529
114.512471325696,0.847095564007759,1.003926188685,-12.5004837349057,8.14983090758324,-2.57003694633022,8.03740857541561,4308.13415437408,2339.18061488867,1.25949204340577,-1.00678795576096,-0.338488951325417,0.786985456943512
