"AccountLength","IntlPlan","VMailPlan","DayMins","DayCalls","EveMins","EveCalls","NightMins","NightCalls","IntlMins","IntlCalls","CustServCalls","Churn"
125.530182469636,0.5,1.5,-81.4214134812355,21.6782945990562,52.7783704072237,43.8872802853584,4307.6082189697,2378.50380161405,2.77246749401093,-6.43848621845245,-2.24768680334091,0.500000447034836
204.789626657963,0.5,0.546091914176941,-0.509159462153912,39.8321546465158,5.97145425565541,19.5318259894848,4244.71703756928,2350.33864790201,-0.717385053634644,-6.66583919525146,-2.89049670100212,0.5
48.0350521802902,0.5,1.4999814927578,11.297150093317,20.2153952270746,72.4630786821246,21.2095524966717,4242.51240519762,2334.99458038807,-3.74035322666168,-4.67973554134369,-2.60168850421906,0.5
115.736430663615,0.500000149011612,0.5,-14.1993625089526,14.9312760531902,-7.44859567172825,18.0065143704414,4325.90111770734,2329.56553183496,1.91688774526119,-6.21649467945099,-3.44057834148407,0.500000298023224
78.0693760812283,0.500000059604645,0.5,9.93728244677186,29.644755333662,-89.6967501342297,-11.4286112189293,4228.91497645259,2302.04946833849,1.86812704801559,-7.26646983623505,-3.17875450849533,0.5
99.7374982833862,0.5,0.5,-34.713369640708,21.141278244555,18.3332837507129,37.8364824354649,4283.90058705837,2359.94071565568,2.3096085190773,-4.04774034023285,-2.97282764315605,0.5
66.6015516519547,0.500000447034836,0.5,53.7295720994473,22.0832066833973,29.2658594220877,6.50443720072508,4308.48860202033,2319.45741838217,5.30990606546402,-1.52220034599304,-0.698075547814369,0.500000089406967
128.854496028274,0.5,0.5,-37.8659838318825,52.446366161108,-0.0185670075239612,8.67717391252518,4289.52890663177,2359.45077562332,3.55838453769684,-6.75173544883728,-3.32449099421501,0.500000059604645
60.6584849357605,0.5,0.5,-2.37096651531756,49.5142534971237,102.63485916853,-2.93536016345024,4231.83479438007,2369.06501758099,-0.0476648062467575,-5.91056191921234,-2.82688999176025,0.5
29.8423085808754,0.500000059604645,0.5,5.43570481389761,7.19323330000043,-45.0231689468026,-1.14056637138128,4322.33283478312,2325.89429360628,-0.366896331310272,-4.92394292354584,-3.40010917186737,0.5
174.256509631872,0.5,1.5,76.4257178843021,27.6366706043482,26.9308344632387,43.5508666038513,4301.78770113841,2359.21825858951,4.44008713960648,-4.32337307929993,-1.98748302459717,0.500001400709152
103.666844621301,0.500000357627869,0.5,-7.19479483067989,-20.4089956134558,-5.87633408848196,-5.32642555981874,4404.47081122577,2292.02831786871,-0.762921959161758,-5.15853250026703,-3.27734500169754,0.50000011920929
129.30200842768,0.5,1.5,8.83052329719067,-0.741819186136127,89.3609501793981,14.9715412259102,4254.46289439082,2358.8850851059,4.71042966842651,-2.91267895698547,-1.39715886116028,0.500006884336472
157.937658816576,0.5,0.5,-98.0012203574181,11.2988013997674,64.0852149426937,20.0431290864944,4255.61447449505,2304.78381127119,1.58692060410976,-6.59821057319641,-3.40424057841301,0.5
187.503271520138,0.5,1.5,49.2469559431076,19.0272275954485,92.5468285948038,0.110755724832416,4228.29205270886,2360.93975366652,3.34889462590218,-7.35143744945526,-3.16562509536743,0.5
